9.252069687500733344e-03, -5.319996443306519718e-02, -8.436760186522121452e-02, 3.579372322907008880e-02, 2.396151106618951004e-02, 1.096578280252659410e-01, 2.019199633119350516e-03, -3.540470745360966426e-02, -1.009590984860667257e-01, 9.848311601326667497e-02, 1.236200657931607258e-02, -7.773011269192015710e-03, 1.405745809671073675e-02, 9.637895466842677505e-02, -1.566919404740995878e-03, -7.331432386238088093e-03, -7.381279416868578858e-02, -3.893381723932333449e-02, -1.523894069624599779e-01, 1.448920253683991799e-01, 9.035737178395900071e-02, 2.484348382102989292e-02, -3.650122918622347029e-02, -7.861689267318944241e-02, 1.272308679588207703e-01, 2.690290795690786912e-02, -3.676206580532491441e-02, -1.098480367387889498e-02, -1.122817103934131179e-02, -1.288315205498291593e-01, -5.526797581605270848e-02, 3.157764636627025806e-02
4.040516576198359411e-02, -2.328198268473251689e-02, -7.844448133155612624e-02, -4.764444351867067051e-02, -4.274743566464777461e-02, 8.575154568493722346e-03, 8.258585667228203475e-02, -1.439438083432803203e-02, 4.546173573791453815e-02, -1.935922080519375532e-02, -5.937825930917792205e-02, 2.918704561424619037e-02, 2.193095586089640822e-02, 6.875324710472792422e-02, 6.553849844934585278e-02, -1.119530594921799155e-02, 1.098705924532909911e-01, 8.612674392830296788e-02, 3.730091791989820216e-02, -5.113032945349477859e-02, 1.577208611529881122e-01, -1.174621351244395547e-02, -5.642405830024904007e-02, 9.595905241307921274e-02, 2.604157314695682013e-02, 1.046574174160079945e-01, -1.168327720102902909e-02, 4.406037791431390016e-02, 5.230430615059278310e-02, -6.403919590414643148e-02, -9.554873319080293970e-02, 2.686041597298376160e-02
5.620402953131890117e-02, 2.986066740834563207e-02, -1.262904029108515569e-01, -7.154784750687192066e-03, -2.083751005628758576e-02, -5.062061163711609017e-04, -1.190934931064171988e-03, 9.682855879523654188e-03, 1.419749188925695238e-02, 4.026892062496028463e-02, 8.546419740864225414e-03, -4.596378792967084626e-02, -3.398998859192330774e-02, 8.291383385257702909e-02, -1.511439455797346232e-01, 7.866226277115172250e-02, -2.159187533472544107e-01, 4.403560856805523172e-02, 6.952357135632315777e-02, -2.966893945655744297e-02, 9.124031369615456799e-02, -3.678525916492763476e-02, 9.479811352775381617e-02, -1.945104499310359655e-02, -5.059477426928314647e-02, -3.686943872235159264e-02, 1.855431563103830672e-02, -1.877312629064809696e-02, -5.270238141676689136e-02, -3.748853691764915397e-02, 1.658897931940029116e-02, -5.396281000648694981e-02
1.320844521851152198e-01, -4.767491420455539745e-03, -2.363818959991671742e-02, -4.277232383667077531e-02, 3.573239359486118927e-02, -5.708684564961051533e-02, -9.498148173156234497e-02, -4.059202845324415970e-02, 1.459000851889397576e-03, -3.323131048273175042e-02, -1.660134301247321448e-02, 3.458580155912763243e-02, -6.734135972213201038e-02, -1.253811090665870875e-01, 1.473129684179604135e-03, 3.508923704969844903e-02, -4.337504084634966756e-02, 3.691279071354283681e-02, 7.571151059004346253e-04, 1.373966939642570773e-01, -5.924494686079775918e-02, -8.289787369561469818e-03, 6.596140869098444937e-02, 4.998011565012457080e-02, 1.603340902222095965e-01, -5.536384761821465383e-02, -1.176264067054367812e-01, -9.922956126421292322e-02, -2.475279363780235470e-02, -1.036987875946852530e-02, -4.047528401241909379e-02, 1.252312728422252247e-02
-1.406495482856114088e-01, -9.005351438328605684e-02, -1.539374783691808100e-02, 5.255513849417390443e-02, 5.915279200034912963e-03, -1.042666660747561119e-01, 9.156658857789547190e-02, 2.594814125642589189e-02, -2.352921760612891253e-02, -7.130752240835982201e-04, 1.885060474303641015e-02, -6.109684301955280866e-02, 5.416164464980427647e-03, 6.149986032585791351e-02, 3.015777669844288758e-02, -7.237378734500957145e-02, -7.024303888683269825e-02, 4.254114199245180063e-03, 4.877712576363384817e-02, 4.610605299512573335e-02, -1.167205959405966283e-02, -8.348681296269094831e-02, -7.474587455783644752e-03, -5.156289947353220188e-02, 1.158965347803642548e-01, 7.527934243389881874e-02, -5.858591448836814736e-02, 3.014616511660637641e-02, -1.067358862432823546e-01, 8.033676664011755314e-03, -3.479051410633146602e-02, 9.378113882371507878e-03
5.891518820808714502e-03, 2.737097920022778588e-02, -1.676488094573670706e-02, -5.953490309471962116e-02, 2.952307504808977974e-03, 5.758352970601558762e-02, -8.631985254455171175e-02, -4.289533765170543828e-02, -4.420027301838689443e-02, -7.557441047621010766e-02, 6.911510950953417276e-02, -6.888257438866822457e-02, -2.768979002875992732e-02, 4.703346285041493796e-02, 7.681229385976355573e-02, -5.743357961352528462e-02, 4.777900773150180191e-02, -1.286349605250932671e-01, 2.628995510730686505e-02, 6.734726466346172002e-02, -1.414758807610262681e-02, -1.564368486517472567e-01, 1.156134262656100115e-01, -4.343373540923468196e-02, 1.749562970686700802e-02, -2.751085307744188801e-02, 1.090222464459039559e-01, 3.294376260074848711e-03, 1.338554380625780194e-01, 4.487661771733778872e-03, 8.864416011370203352e-02, 8.615131316524950178e-02
5.695961134899710232e-02, 1.930646824452149357e-02, -5.167758878391790628e-02, -9.935153221774739585e-02, 3.911095866528008919e-02, -1.292373339410037292e-01, 2.103759157862511789e-02, -1.797918082339158563e-01, 1.661883160711076154e-02, 6.944990931861332040e-02, -1.079452711566057654e-01, 2.739007759600986872e-02, 4.205738299337821728e-02, 3.424230139683500512e-02, 1.803156790189065772e-02, -2.387991597843204875e-02, 4.418493556774329145e-02, 1.033571049796397079e-01, -2.542493702707669320e-02, -7.441473547180699200e-02, -4.876612764801370459e-02, 3.590922341819775820e-02, -8.386315423186349594e-02, 2.402698231483383490e-02, -1.051952689139565821e-02, -3.780539606963120164e-02, -9.911110896861262398e-02, -6.295735571235588912e-02, 6.654977900982073091e-02, 3.972844947656754139e-02, -5.037681081685743689e-02, -3.829806812596562443e-02
-1.227324094385559040e-02, -3.179005206517125648e-02, -9.451372065606414297e-02, -1.068252486365514342e-01, -1.022694230037443364e-01, -6.475553337023945422e-02, 2.881289424897496773e-02, 3.338421521529209846e-02, -1.268404294978838498e-01, 2.604059815483755758e-02, -1.208079622303417783e-01, -2.260152229465231880e-02, -1.390679107435258133e-01, 2.361648518757399409e-02, 3.222245714769207681e-03, 1.072816308812667672e-02, 3.787724676480321018e-02, 3.662489242007383600e-02, 1.032200209579422767e-01, -1.101545959406138690e-02, 1.047144758939721164e-02, -6.499092870722932014e-02, -2.915561101064854249e-02, -6.089258830262865574e-02, 7.288413910619845337e-02, -3.084107475627896437e-03, -3.973779423422060808e-02, 9.539503872817943486e-02, 8.102382579070954716e-02, -8.150641554705531644e-03, -2.415865616381538891e-02, -3.667906431243391635e-02
-7.912260166271173345e-02, -4.254511137551440086e-02, -2.961836078436432679e-02, -7.613078788154811760e-02, -4.692582830598201332e-02, 4.730748926837295698e-02, 4.445528610377911388e-02, -3.275903973597447602e-03, -5.854968534690996318e-02, -1.487101447558448197e-01, 7.014835072530613280e-02, 6.340631298151186424e-02, -1.277899456784171994e-01, 2.730795558480509852e-02, 5.778062397362925678e-02, -7.896383638492476820e-02, -3.370760201384057075e-02, 3.733219226346767578e-03, -2.121311659184023368e-02, -9.665862489695167814e-02, -5.551753175325129658e-02, -3.942719081552571898e-03, -2.935817420425461052e-02, -6.111556170478724820e-02, -3.014835806227428305e-02, 4.728880637744636850e-02, 6.291761857198063801e-02, 1.048968297977822053e-02, -9.277077368870123575e-02, -1.104517761833381058e-03, -1.144573636452993377e-02, 4.407506611149919484e-02
-2.637865608886352797e-02, 3.343721472629485741e-02, 1.061822078378723277e-01, 4.479246352390132274e-02, -4.103100106621618975e-02, 9.123716893303478181e-02, 2.326262461525196914e-03, -1.572859643075382174e-01, 7.105283325042421362e-03, -6.668994822205823181e-02, 4.382126677427364975e-02, -1.051283865475262369e-02, 2.872634553103654495e-02, -5.644883093195753043e-02, 2.269767674166179444e-02, 6.327772131763791108e-02, -1.174414821197128020e-02, 6.604768083294462744e-02, 1.074680562403350220e-01, 4.971822128695417564e-02, 1.167719719783234106e-01, -4.151530675246654922e-02, -4.326550854913305960e-02, 3.459908982626103136e-02, -8.552882368891537301e-02, 2.173910181213539738e-02, 1.180500397830534960e-02, 4.242098442470525199e-02, 4.625010282965919678e-02, -1.207501736209252580e-01, 2.419051715168292829e-02, -6.485526614763656439e-02
-3.638548332562477339e-02, 6.717001198917578464e-02, 8.904930342786430975e-02, -1.929447677153035834e-02, 1.462232153761608422e-02, -4.480342839243570130e-02, -2.975274441623244025e-03, -5.865200525322491337e-02, -3.582215741431134942e-02, -1.351209735883328496e-02, 9.664679613673084202e-02, 5.475813639273229005e-02, -4.626234937488546417e-02, -2.412868174910212660e-02, -4.467194519448115797e-02, -4.570982415234151747e-02, 3.452470789288878544e-02, -1.028408117898031993e-01, -3.613609951006118565e-02, -1.804884535881853130e-02, -9.070625003724831770e-02, 2.447952355000263328e-02, 4.426317932132364796e-02, 2.069736641879547923e-01, -7.286395269992261559e-02, -1.230851799335250935e-02, 1.109061148168796057e-02, -2.108739470356701604e-03, -6.280610954693811865e-02, -2.387150587863814954e-02, -5.999266351266058402e-03, -3.556079360565893299e-02
8.852406255928046974e-02, -3.989856716237504680e-02, -2.883517413779253594e-02, -5.085753193437984095e-04, -4.366270419440554558e-03, 2.743248792823529958e-02, -9.682024415255044425e-02, 1.251678664759720283e-01, -8.099893582858902485e-02, 3.136749513067273176e-02, 3.728284732225518872e-02, -1.175910798618742259e-01, 2.464843549158727762e-02, -8.237431908834898231e-02, -4.572574437506353451e-02, -1.236167019014232926e-01, -3.412540533117631135e-03, 1.022724550855790421e-01, 9.443339111792650731e-02, 2.835067158809701643e-02, -9.935987042873262176e-02, -2.839015973680438648e-02, -1.648845436106109730e-02, 1.040915020200870178e-01, 1.005190685389081417e-04, 3.353220792715813636e-02, -1.990503743813202067e-02, 5.127775680893176258e-03, 1.072406947340850958e-02, -4.572158680268341435e-02, 2.665413510944468316e-03, 1.329528739047002583e-01
3.284067483369111640e-02, -7.965394999821169553e-02, 1.186369863581916879e-02, 1.705784942663073414e-02, -3.599863220121556767e-02, -9.062199003923353258e-02, 2.451109425989492913e-02, -9.974128804543394566e-02, 9.670471802712536646e-02, -4.332084542081432454e-02, -1.368499445129717218e-01, -7.092113231817451235e-02, -2.694883997703046829e-03, -9.752051776134543215e-02, -7.645627494209131236e-02, -7.902083629655063182e-03, -7.821201592216352194e-02, -3.548865061751324112e-03, -6.346792606892412425e-02, -5.016179014678461001e-02, 1.628233164868125860e-02, -3.720755111617312511e-02, 8.312015842683093125e-02, -2.586746972123751126e-02, -2.807984732458732036e-02, 1.431746709383876492e-01, 2.274889723191019647e-03, -4.653728836881520364e-02, -9.964214685908925895e-02, -3.028755698176214400e-02, -5.345366133796503050e-02, -1.655308682052099994e-02
6.046821056245232917e-02, 3.261453185677415378e-02, -6.834030421291683449e-03, 1.588717107479221402e-01, -2.422673580679822816e-02, 3.553933429687915202e-02, 9.439412222301979405e-02, 1.057202606471863105e-03, -5.261648355751262496e-02, 3.442512187572052684e-02, 2.086795286626567589e-02, -7.405360501098683101e-02, 8.642163178417445329e-03, -6.733813238696829961e-02, 2.718346248172794771e-03, 4.321397209289508379e-02, 5.173707760415976326e-02, -3.375402572660675393e-02, -1.883503271241696031e-02, -6.838345640067074183e-02, -2.784459373329708706e-02, -8.860693781635585464e-03, 3.286675728077519815e-02, -4.093625064666150948e-02, -1.541645530168116174e-02, -7.902626321584831082e-02, 3.980326420868882803e-02, -1.736327499732404772e-02, -3.371930837750215793e-02, -8.757279490295886981e-03, -3.334941626804703574e-02, -8.476900020643002298e-02
-4.542867920740428084e-02, -2.217855929470945869e-02, 5.324376049425702528e-02, 2.514207623599135424e-02, 1.861065473578899232e-01, -7.543763490890717386e-04, 6.877898623868206052e-02, 1.852033395538585370e-02, -6.819548307718212299e-02, -9.179891893738202635e-02, 7.096247452764993871e-03, 1.777149313708242112e-02, 2.625476183403150157e-02, -1.892913746657111720e-02, 4.977723876285524568e-02, -7.499159232034638412e-02, 5.940446602773299251e-02, 4.294321475480102068e-02, -8.467526591652335677e-02, -5.632502896953784505e-02, 1.298330154036223538e-01, -1.442929037158199694e-02, 7.691015424951946899e-02, -1.128756758982059766e-01, -4.474538861357979513e-02, -1.492207922347944110e-02, -7.701644148209561835e-02, -3.392296474342727797e-04, 4.897408587193617657e-02, 7.126868523429551183e-03, -1.473895099121813601e-01, 3.090815675916996214e-02
-2.732954923817792342e-02, -7.828349856319564981e-02, 6.526506166909423756e-02, -6.889849641368045452e-02, -3.633821445803041977e-02, 4.949519258540692468e-02, -1.527470353912639342e-02, -2.346563429750776753e-02, -1.020702076357555138e-01, 6.509108721114136020e-02, -1.034892778748260633e-01, -1.806613521219747193e-02, 3.249241815589692245e-02, -1.066983634847675499e-01, 7.725175791425346883e-02, -3.795385481475596623e-02, -4.534233759071291947e-02, -4.971309344491330745e-02, -3.570570802643144998e-02, 3.246065273290644343e-02, 2.982007999052060931e-02, 5.963280688239060157e-02, -8.581099373638458733e-03, -7.905397257045000681e-02, 3.489541845498941863e-02, 2.346764700779721199e-02, -1.578493475362960710e-02, -6.219447327024039962e-02, -2.898756166586928182e-02, 5.656686297493752208e-02, -1.021822778569438928e-01, 9.795354703282754816e-02
1.019834084606005692e-01, 9.565627131013604637e-03, 4.268716911484071730e-02, -4.297803903537275594e-02, 1.161097234187932932e-02, -5.032497295929341113e-02, -1.131718746598247942e-02, 7.008353580831612126e-03, 1.624066588544603729e-02, -8.720794740124825084e-02, -1.212394691636893562e-01, 7.907513230534143900e-02, -1.600242743258314948e-02, -1.306768518120990652e-01, 9.657581972539812723e-03, -1.776273727376208311e-02, 2.398496341484282479e-02, 4.617576100743910582e-03, -1.195608987076590968e-01, 3.140525142312149132e-02, 1.198084254218939049e-01, -5.153531126521206096e-02, -6.630230732610797525e-03, -7.821421854712341803e-02, -6.660322907152115002e-02, -1.684141317267011384e-02, 7.545084705048145379e-02, -7.928539137180687368e-02, -1.880263815643666570e-02, 1.124171662320294363e-01, 9.791389411547209154e-02, -5.598363852950741584e-03
-7.827504272447242950e-02, -6.760883899598951752e-02, -1.808770350052032322e-02, 1.645538696761848496e-01, 8.103755650077516370e-04, 3.626631878633648776e-02, 6.918916332485065823e-02, -2.779150097168413616e-02, -6.683262537689939331e-02, 8.022541001403832306e-02, 8.162811184940960141e-02, -6.686061799647177728e-02, -5.600786180662905428e-02, -1.072694926261381736e-02, 4.943862644089384861e-02, 6.549500758626525254e-02, -6.489373187191573326e-04, 3.257306748938401664e-02, -1.007467343843479607e-01, 8.053201045900296867e-03, -1.919199486244589983e-02, -7.085745131308823037e-04, 1.307338847626344711e-02, -3.225117897058248778e-02, -1.584997102874174252e-02, -2.847987373920298632e-02, -1.642462331438595061e-02, -1.959532933771325133e-02, -2.167812818960038190e-02, -2.754097693242480230e-02, -5.426057574339638451e-02, 6.214393843443867527e-02
-3.938112269453335895e-02, 2.145277706373826740e-02, 6.283092094730411553e-03, -1.141733684488017292e-01, -9.636809800697589135e-02, 8.689845033253366935e-02, -1.322279368867826724e-02, -1.376643092436408665e-02, -4.990830557002726153e-02, 4.826268733859072346e-02, -1.034893268263600841e-02, -3.889699919619153679e-02, 2.312398355329821353e-02, 2.927852636977342285e-02, 1.153652454489048629e-01, 5.431388815471745179e-02, 4.597749403465242746e-02, 1.269124053810626040e-01, -3.062594312481526498e-02, -6.763598093011051471e-02, 1.295178748512401321e-02, -1.527921730130510185e-02, 1.628702869200253645e-01, -2.910450586369787637e-02, 6.143628979794415676e-03, -1.132942230950475110e-01, -6.863890983186593520e-02, 7.429982922863320738e-02, -9.760723521386951984e-02, 6.402689614729478729e-02, -3.659580590017194601e-02, 1.305103607072605719e-02
-2.950112574281474678e-02, -6.960998481629450396e-02, 7.054398190884364657e-03, 1.835796992249474555e-02, 7.417177941562053426e-04, 1.089343067581018260e-01, -1.836912985087507319e-02, 1.196917364391766880e-02, 7.414064059089635339e-02, -3.949960885993819559e-02, -5.289184212531994334e-02, 3.180139519941723586e-02, 2.100893616164131652e-04, -4.262475305419279048e-02, -7.226516398269071384e-02, -1.086243655825763627e-01, -5.794723087463853062e-02, -6.010000093923239389e-02, -5.327524723566297304e-02, -2.073234718588901765e-02, 7.011819995407000961e-02, -4.474405222948766442e-02, -1.380180691439908229e-02, 3.271042209738346529e-02, 1.548426210347533284e-02, -2.392978405683060528e-02, 3.955631010189238767e-02, 1.129053043261053491e-01, -2.940382469979400254e-02, -8.502252725434007730e-02, 1.928244309009358864e-03, 6.194076382189796226e-02
3.110307381513677076e-03, -2.053586270974930295e-02, 3.672782793514969748e-03, -2.945173260250298977e-02, -3.476714434362115219e-02, -1.377508294322079066e-02, 8.070637374949678200e-02, 6.613329864073448638e-02, 2.935175890279050417e-02, -7.540102374144398711e-02, -4.867626255168514687e-02, -4.972175445979988562e-02, 6.484883603912303118e-02, -4.537996198067372616e-02, -1.977949050298655198e-02, -5.831279696109047811e-02, 1.050812868248651027e-01, 4.619452907349737292e-02, 5.050473493165779509e-02, -9.625184002938717842e-02, 6.880136437071421307e-02, -2.003277554677950281e-02, -3.190316635226801700e-02, -6.271076516638766918e-02, 6.004526393865459305e-02, -5.892921181080950505e-02, 4.640894538122073559e-02, 2.574937734028268088e-02, -7.118087624591641627e-02, -4.827583094869242891e-02, 1.664585958711193581e-01, -2.725922439592717503e-02
